20.11541438766307,  28.701809671168824, pichu
15.200086041781336,  27.095070307714877, pichu
17.200234546952956,  27.669778220491132, pichu
16.785685905190583,  34.36654587712494, pichu
20.8917697133121,  31.480353852465935, pichu
20.41359589938329,  31.091310056669883, pichu
22.137436541638763,  26.71138648198097, pichu
15.695510661035328,  32.291267979503495, pichu
18.375374557482164,  26.634024937619284, pichu
15.238377755504562,  28.794554417576478, pichu
16.749103798428827,  34.895233506365955, pichu
19.042842304826898,  31.399997598540928, pichu
15.212287757470909,  30.569497437746463, pichu
16.59070120549319,  31.846142509898748, pichu
20.199075502236184,  33.4285192018981, pichu
19.35953184482573,  32.75999911546245, pichu
16.763524976325574,  27.290480719641042, pichu
19.71412547100727,  25.321002439040377, pichu
21.475443653422612,  28.154530480590818, pichu
15.051990077424488,  27.67740875975703, pichu
21.446554014662464,  27.109828435863264, pichu
20.585115159905815,  34.429097143350546, pichu
17.722004132143937,  33.76367626472669, pichu
16.24383599849425,  28.14677880798478, pichu
22.65770457765425,  31.5543866529488, pichu
17.692756360901015,  28.95631901060664, pichu
15.741966747041182,  34.14547589740543, pichu
15.773731014667712,  29.588518525873987, pichu
21.779954930779677,  27.648801664980525, pichu
19.82980825093513,  27.466275076939834, pichu
21.45702618619504,  30.61368134163151, pichu
20.837854293550542,  27.627416085229353, pichu
19.289824731637605,  30.845859902235404, pichu
22.784926111834963,  33.97822883602477, pichu
18.02827501766683,  28.994005051403974, pichu
19.416325050185815,  27.193207591572833, pichu
21.63523731402396,  34.97537606495111, pichu
19.94815801891397,  30.095262936764644, pichu
21.89365520248622,  25.90909412173794, pichu
19.618817162054096,  25.471163754247346, pichu
20.63657468971939,  26.096491303506593, pichu
15.366595069245298,  31.2744604170309, pichu
16.823186205212373,  32.920793643629644, pichu
17.315103708816856,  29.22159966799684, pichu
15.63833581538902,  25.63527706151957, pichu
16.862327090888243,  28.816192865065368, pichu
15.808011435277834,  34.96121380240097, pichu
17.223788824880735,  30.29114345099137, pichu
20.085475554115202,  34.71078377613618, pichu
17.918657431760675,  33.60779702234498, pichu
18.137772263313835,  44.951493566608946, pikatchu
26.648661832322336,  41.49878057639454, pikatchu
26.180524428318897,  39.38100083914504, pikatchu
24.44364396490554,  40.175758410355904, pikatchu
21.201902279430513,  36.21004195868266, pikatchu
25.691541582957697,  37.24697337031557, pikatchu
19.338626083150515,  38.38085562147455, pikatchu
23.21718300802926,  40.88308718457233, pikatchu
23.444684475950478,  37.30114732596577, pikatchu
29.445791130252964,  37.20217384451559, pikatchu
28.51023528453833,  35.709930860090324, pikatchu
21.16066860901309,  41.31102957270099, pikatchu
24.00703335660358,  37.28941783811155, pikatchu
20.143822566361578,  44.054200130061275, pikatchu
28.951534072137846,  43.59635400253747, pikatchu
28.4462228380412,  35.70857349888654, pikatchu
21.581337497383593,  37.380046343689955, pikatchu
25.66739393839206,  41.68977778296281, pikatchu
25.30764253725807,  37.14236807370439, pikatchu
19.834071222595618,  36.32311848725025, pikatchu
27.150129600901813,  44.35514240580671, pikatchu
24.472548361435507,  40.710430933252844, pikatchu
27.3435177435667,  39.726710263117944, pikatchu
24.36424406634213,  42.846194242907536, pikatchu
18.006862753535323,  43.074969977666434, pikatchu
21.889872684056076,  36.90409914361878, pikatchu
18.233720908629987,  35.969308142288234, pikatchu
29.149183395175406,  39.310511824063774, pikatchu
28.54466253387821,  39.23578623019921, pikatchu
27.97998635233415,  39.67024668036675, pikatchu
21.690169504831935,  42.290758494598506, pikatchu
18.69510199793025,  41.73364547293301, pikatchu
28.536115190448484,  44.84165211365966, pikatchu
29.36339334357593,  35.98417871151959, pikatchu
19.027841424814547,  39.02621282102269, pikatchu
23.831885559799368,  38.39302605394963, pikatchu
18.830550221620605,  43.61672536352791, pikatchu
27.12722598308678,  37.48656333920286, pikatchu
27.190013151683853,  36.90208908440812, pikatchu
19.540697573997154,  39.48613547833132, pikatchu
23.703388537184775,  39.21881639834404, pikatchu
24.597643121939328,  37.785451446669406, pikatchu
21.18067954728071,  37.49806447882101, pikatchu
28.46919649302309,  44.23265599276013, pikatchu
23.077655282410642,  39.43130745053457, pikatchu
20.541578465304983,  43.613491047618304, pikatchu
24.4715530653535,  40.50325312449848, pikatchu
26.759172829079716,  35.505883295248815, pikatchu
20.41381276067635,  44.992824684127264, pikatchu
21.74059549561074,  43.36027585079952, pikatchu
